,date,day,month,year,Mon,Tue,Wed,Thu,Fri,Sat,Sun,pressure,temperature,humidity,windspeed,wind_direction,maximum_windspeed_x,maximum_wind_direction,rainfall,volume,level,alarms_count,price,D+1,D+3,D+5,D+7
42,1997-02-24,24,02,1997,0,0,0,0,0,0,1,972.6319722547778,20.17026188234721,80.95553843984426,1.6912915794581904,163.34691906052814,8.046840632807553,192.04637375444528,0.210984401543734,153931.0,0,0.0,3.9,3.5,3.5,3.2,2.7
43,1997-02-25,25,02,1997,1,0,0,0,0,0,0,972.4731070065508,20.388701598659264,81.05128312069533,1.6476745581815946,166.83982686194656,8.064571129261454,194.81233120125376,0.2184312100543723,141202.0,0,0.0,3.5,3.3,3.3,3.4,2.5
44,1997-02-26,26,02,1997,0,1,0,0,0,0,0,972.2773623256998,20.49898528660253,81.05837531927689,1.683490161018474,156.16961409598912,8.141166873942307,193.163395031041,0.1989276639550815,107773.0,0,0.0,3.3,3.5,3.2,2.7,2.4
45,1997-02-27,27,02,1997,0,0,1,0,0,0,0,972.2301992051324,20.692956917808203,80.8775242554471,1.7118589553447152,163.97812473428698,8.071663327843014,192.69530992465803,0.237048231330968,111121.0,0,0.0,3.5,3.3,3.4,2.5,2.7
46,1997-02-28,28,02,1997,0,0,0,1,0,0,0,971.8933197725084,20.60714131497132,81.0548292199861,1.5306532815858498,166.6022382094643,7.904996661176347,192.8761609884878,0.1657716355862871,130002.0,0,0.0,3.3,3.2,2.7,2.4,3.0
47,1997-03-01,01,03,1997,0,0,0,0,1,0,0,971.8291353753452,20.174517201496148,81.45199234055347,1.781007891514928,159.75117437967705,8.280528576069965,186.9648134707573,2.864530500834514,111221.0,0,0.0,3.2,3.4,2.5,2.7,2.9
48,1997-03-02,02,03,1997,0,0,0,0,0,1,0,972.1397736732176,19.4074959249004,81.71085758878043,2.108312856053935,168.68025239386145,8.692230703729539,191.38679928636017,3.7487503589905424,157847.0,0,0.0,3.4,2.7,2.4,3.0,3.2
49,1997-03-04,04,03,1997,1,0,0,0,0,0,0,972.728426155487,19.70182216603516,80.39170865261022,1.813632004990105,160.06323111726573,8.219535668268547,191.5711964494808,0.137048231330968,168072.0,0,0.0,2.7,2.5,2.7,2.9,3.1
50,1997-03-05,05,03,1997,0,1,0,0,0,0,0,972.4216885668344,20.10855975468764,80.49099943275206,1.6416461893872685,167.15897579811678,8.059606590254363,191.9187141799772,0.1297787277848687,146839.0,0,0.0,2.5,2.4,3.0,3.2,2.8
51,1997-03-06,06,03,1997,0,0,1,0,0,0,0,972.2794899852744,20.485510109297564,80.38107035473787,1.5739156929333675,164.05613891868416,7.931947015786278,197.6669411303318,0.1280056781394787,117034.0,0,0.0,2.4,2.7,2.9,3.1,2.7
52,1997-03-07,07,03,1997,0,0,0,1,0,0,0,972.372752396622,20.67593564121245,80.56901361714922,1.561149735486559,161.5845077130104,7.825918646991951,196.3442460948708,0.1350978767210389,96510.0,0,0.0,2.7,3.0,3.2,2.8,2.5
53,1997-03-08,08,03,1997,0,0,0,0,1,0,0,972.3635325384658,20.602176775964228,80.98036113487971,1.6490929978979068,161.75826657825863,8.028755526424575,191.08183474735307,0.1404170256572091,88758.0,0,0.0,3.0,2.9,3.1,2.7,2.6
54,1997-03-09,09,03,1997,0,0,0,0,0,1,0,972.2791353753452,20.78231861993586,80.95553843984426,1.676752572365992,160.86464955698202,8.028400916495498,194.0605581516084,0.1443177348770673,137824.0,0,0.0,2.9,3.2,2.8,2.5,3.1
55,1997-03-10,10,03,1997,0,0,0,0,0,0,1,972.2085679994588,20.81990727241813,80.83142496466695,1.5923554092454244,169.78663537258487,7.950386732098334,192.90807588210484,0.1297787277848687,127114.0,0,0.0,3.2,3.1,2.7,2.6,2.6
56,1997-03-12,12,03,1997,0,1,0,0,0,0,0,971.7695609072604,21.11636117312735,80.99809163133362,1.5487383879688286,160.07032331584728,7.887620774651526,194.51445886082823,0.1599205717564999,110566.0,0,0.0,3.1,2.8,2.5,3.1,2.6
57,1997-03-13,13,03,1997,0,0,1,0,0,0,0,971.5443836022956,21.324517201496143,80.92716964551802,1.5959015085362045,164.4568481385423,7.885138505147979,195.2555936126013,0.1439631249479893,125314.0,0,0.0,2.8,2.7,2.6,2.6,2.4
58,1997-03-14,14,03,1997,0,0,0,1,0,0,0,971.4028942405936,21.431964010006784,81.08319801431234,1.6703695936425875,164.3859261527267,8.062088859757909,195.7201326196935,0.1280056781394787,125124.0,0,0.0,2.7,2.5,3.1,2.6,3.6
59,1997-03-15,15,03,1997,0,0,0,0,1,0,0,971.687291403714,21.178772520645083,81.5016377306244,1.5955468986071264,157.27599707471254,7.98336545550259,189.6456645345871,0.3914808554444432,160538.0,0,0.0,2.5,2.6,2.6,2.4,7.0
60,1997-03-16,16,03,1997,0,0,0,0,0,1,0,971.9848091342104,20.40217677596423,81.60092851076625,1.902284487259609,158.09159991159197,8.309606590254363,188.62084183955164,1.5648851107635922,95360.0,0,0.0,2.6,3.1,2.6,3.6,3.8
61,1997-03-17,17,03,1997,0,0,0,0,0,0,1,972.186582183856,19.923807981637992,81.79241787246838,1.938809309954644,155.29018147187566,8.26208885975791,188.44353687501263,5.392899295160755,120630.0,0,0.0,3.1,2.6,2.4,7.0,2.6
62,1997-03-19,19,03,1997,0,1,0,0,0,0,0,971.2993481413026,20.79153847809189,81.88816255331943,1.6490929978979068,172.20152898960615,8.079110136353654,196.9577212721757,2.60105532352955,141489.0,0,0.0,2.6,2.6,3.6,3.8,2.5
63,1997-03-20,20,03,1997,0,0,1,0,0,0,0,971.4075041696716,20.280190960361395,81.7711412767237,1.962213565273793,164.53840842223025,8.424500207275639,193.79460070479988,3.3946723448061453,128695.0,0,0.0,2.6,2.4,7.0,2.6,2.5
64,1997-03-21,21,03,1997,0,0,0,1,0,0,0,971.3380006235724,20.51919805255997,82.28177957459603,1.6664688844227291,159.20507508889693,8.175918646991951,196.6811255274949,42.3921900753026,111641.0,0,0.0,2.4,3.6,3.8,2.5,2.9
65,1997-03-22,22,03,1997,0,0,0,0,1,0,0,971.1089226093876,20.464588123481963,82.29951007104994,1.827816402153226,157.12706090449976,8.453219558449923,189.86232071038268,46.87871489799764,57565.0,0,0.0,3.6,7.0,2.6,2.5,3.0
66,1997-03-23,23,03,1997,0,0,0,0,0,1,0,971.787291403714,19.501112946176995,82.01582212778752,2.084553990805708,154.8894722520175,8.551446508804535,185.9261504976168,28.62942411785579,81765.0,0,0.0,7.0,3.8,2.5,2.9,3.2
67,1997-03-24,24,03,1997,0,0,0,0,0,0,1,972.4479297015864,19.451112946177,81.48745333346127,1.917532714209964,145.53486232293946,8.372723104549214,189.1779235472621,1.6948496497706842,175159.0,0,0.0,3.8,2.6,2.5,3.0,2.4
68,1997-03-26,26,03,1997,0,1,0,0,0,0,0,972.3762984959126,20.51990727241813,81.70376539019887,1.707958246124857,161.66961409598912,8.133361402421555,189.8906895047089,0.6264099334586276,166703.0,0,0.0,2.6,2.5,2.9,3.2,2.1
69,1997-03-27,27,03,1997,0,0,1,0,0,0,0,972.2261342718654,20.6067610321542,81.3324919051006,1.8475479028468105,156.0398909991634,8.257580408374732,189.6955151870284,0.5836213567093701,155348.0,0,0.0,2.5,2.5,3.0,2.4,2.7
70,1997-03-28,28,03,1997,0,0,0,1,0,0,0,971.522219681118,21.053024377349928,81.79156663819668,1.6560888281137145,165.42423263617405,8.282847312289322,196.89124472439497,4.773123136068801,112063.0,0,0.0,2.5,2.9,3.2,2.1,2.5
71,1997-03-29,29,03,1997,0,0,0,0,1,0,0,971.4446396099436,20.807828647812563,81.60651325741377,1.798437582562113,167.74807605254418,8.373238771364056,198.02647604112093,9.277215662759192,95783.0,0,0.0,2.9,3.0,2.4,2.7,2.8
72,1997-03-30,30,03,1997,0,0,0,0,0,1,0,972.098732136634,20.887899822189787,81.16167339976252,1.78313509145891,157.32102978919897,8.315231653926334,189.1617073578469,0.6216996485243167,101461.0,0,0.0,3.0,3.2,2.1,2.5,2.8
73,1997-03-31,31,03,1997,0,0,0,0,0,0,1,972.1220431767636,21.05075833624792,81.34915546112086,1.7955468986071266,162.47812473428698,8.250028069088222,192.0857249657018,0.5755234086359325,118224.0,0,0.0,3.2,2.4,2.7,2.8,2.5
74,1997-04-01,01,04,1997,1,0,0,0,0,0,0,971.5460993331986,21.245180414155016,81.48762814744931,1.6443456826392675,163.4872201763251,7.995412107246576,188.69478849388244,0.231391130496017,93248.0,0,0.0,2.4,2.1,2.5,2.8,2.3
75,1997-04-02,02,04,1997,0,1,0,0,0,0,0,971.3362017222772,21.672484168421228,81.31697968328548,1.6146528498747623,162.64080379407255,8.072886509976952,196.11117074644216,0.7764423250352661,105031.0,0,0.0,2.1,2.7,2.8,2.5,3.1
76,1997-04-03,03,04,1997,0,0,1,0,0,0,0,971.253607865622,21.807296455110645,81.21117763550392,1.6177245222297112,154.8797116439019,8.025446236939409,191.72209224814867,0.3834389120659829,87688.0,0,0.0,2.7,2.5,2.8,2.3,3.0
77,1997-04-04,04,04,1997,0,0,0,1,0,0,0,971.1283518929256,21.7820404824144,81.49786705529914,1.6617518259839774,162.55206659270738,8.140122004857497,192.63676801606675,1.1003331100182014,159697.0,0,0.0,2.5,2.8,2.5,3.1,3.0
78,1997-04-07,07,04,1997,0,0,0,0,0,0,1,971.2379082069187,21.11582887831884,81.30674077543566,1.642980494925957,158.94455806028415,7.969814837622002,190.64700692391656,0.2549406185506245,142238.0,0,0.0,2.8,2.8,2.3,3.0,3.3
79,1997-04-08,08,04,1997,1,0,0,0,0,0,0,971.0563382410484,21.7301633493086,81.47738923959947,1.5521955119908033,164.85582085891895,7.892156498192136,193.422251603763,0.2196163864687132,116757.0,0,0.0,2.8,2.5,3.1,3.0,5.6
80,1997-04-09,09,04,1997,0,1,0,0,0,0,0,971.3142010883996,21.05858349221723,81.94837900069163,1.7389378878947357,155.7525839318815,8.257344211502717,188.39836081878005,4.8564764547280985,97486.0,0,0.0,2.5,2.3,3.0,3.3,3.3
81,1997-04-10,10,04,1997,0,0,1,0,0,0,0,971.6585696890824,20.415921376176275,82.15657012697149,1.7823506288372644,153.24461418913438,8.206832266110226,187.01269528976985,9.197261437663252,106419.0,0,0.0,2.3,3.1,3.0,5.6,4.4
82,1997-04-11,11,04,1997,0,0,0,1,0,0,0,971.7111294160449,20.63264492566433,81.59684316451415,1.76146348516436,161.74575799331495,8.187037044267223,185.06047685973567,0.4571590485847542,69972.0,0,0.0,3.1,3.0,3.3,3.3,4.1
83,1997-04-12,12,04,1997,0,0,0,0,1,0,0,971.514542385328,20.969163696995388,80.60025613379743,1.704808195061971,156.51367608205217,8.022190627884969,189.6782243000087,0.2119372055813412,85940.0,0,0.0,3.0,3.0,5.6,4.4,3.8
84,1997-04-13,13,04,1997,0,0,0,0,0,1,0,971.3551567197992,21.38554594955512,81.15315715768821,1.5150471029118002,162.6536078226665,7.834477317304764,193.96150075052063,0.1301965912468702,87061.0,0,0.0,3.0,3.3,3.3,4.1,3.5
85,1997-04-14,14,04,1997,0,0,0,0,0,0,1,971.2531089382292,21.55039236593737,81.86305476860971,1.624944713833302,155.4385907578201,7.961439774642648,190.2311253238995,2.865520823328781,86582.0,0,0.0,3.3,5.6,4.4,3.8,6.4
86,1997-04-15,15,04,1997,1,0,0,0,0,0,0,970.9841669587069,21.278037417131905,81.97909572424112,1.8802348162223803,162.26794229365626,8.397958545973706,191.6782243000087,17.238899662919223,80996.0,0,0.0,5.6,3.3,4.1,3.5,3.9
87,1997-04-17,17,04,1997,0,0,1,0,0,0,0,971.5708020050024,21.382054646237705,81.28284999045272,1.5896674038772487,156.0556478507973,7.940279365086335,191.04682498260257,1.0699576833970408,154196.0,0,0.0,3.3,4.4,3.8,6.4,4.2
88,1997-04-18,18,04,1997,0,0,0,1,0,0,0,971.5411091722376,21.456116079684804,81.72312302799538,1.6323295199182044,159.43448744124098,8.054955133004423,187.22088641604967,2.419616386468713,89053.0,0,0.0,4.4,4.1,3.5,3.9,4.7
89,1997-04-19,19,04,1997,0,0,0,0,1,0,0,971.660276173724,21.15414663214897,81.66168958089641,1.736548809396442,151.06657710594294,8.123897112526608,185.8113301020565,1.1095481270830478,93929.0,0,0.0,4.1,3.8,6.4,4.2,5.9
90,1997-04-20,20,04,1997,0,0,0,0,0,1,0,971.40600996212,21.44800328743907,81.706058181579,1.5403030756080458,166.4215259114037,7.868948307065856,189.16969187680053,0.2583535878339009,121224.0,0,0.0,3.8,3.5,3.9,4.7,4.9
91,1997-04-21,21,04,1997,0,0,0,0,0,0,1,971.1077164467616,21.755170522933952,81.70264521229572,1.5447399356763054,166.41128700355387,7.941303255871318,195.35057924881417,0.6733706526803174,115193.0,0,0.0,3.5,6.4,4.2,5.9,5.9
92,1997-04-22,22,04,1997,1,0,0,0,0,0,0,971.50418330023,21.10971588632104,81.6036691030807,1.8836661014780816,159.37948212425584,8.41058653232183,185.8556987027391,2.141971335274174,80923.0,0,0.0,6.4,3.9,4.7,4.9,5.6
93,1997-04-24,24,04,1997,0,0,1,0,0,0,0,971.9498978538088,20.557311020850904,80.68558036587935,1.894301254173512,152.30795827134472,8.369289603994183,186.6645724228756,0.299650516161546,129064.0,0,0.0,3.9,4.2,5.9,5.9,4.6
94,1997-04-25,25,04,1997,0,0,0,1,0,0,0,971.9393176490308,20.64570692528776,80.72994896656193,1.856758592057471,144.62877738397268,8.280211105700669,186.1901696925001,0.173711949608645,82468.0,0,0.0,4.2,4.7,4.9,5.6,5.2
95,1997-04-26,26,04,1997,0,0,0,0,1,0,0,971.8403415398157,20.98836904132872,81.28967592901928,1.6441306057093483,154.07928932936517,8.066559228567563,187.422251603763,0.1701283318612047,81485.0,0,0.0,4.7,5.9,5.9,4.6,5.0
96,1997-04-27,27,04,1997,0,0,0,0,0,1,0,971.6584302770171,21.30099702767684,81.79479538294419,1.4625606398390412,162.99396509728328,7.797617249045378,191.3881219109302,0.798626625376563,97848.0,0,0.0,5.9,4.9,5.6,5.2,4.8
97,1997-04-28,28,04,1997,0,0,0,0,0,0,1,971.352969526164,21.75253286385432,81.52858377884863,1.4509565442759011,161.91887977305117,7.80614967225357,192.19358266178347,0.1972614376632525,89212.0,0,0.0,4.9,5.9,4.6,5.0,4.7
98,1997-04-29,29,04,1997,1,0,0,0,0,0,0,971.2204919444728,22.07532142401813,81.49104111673259,1.566532476640667,162.21170478411713,7.974409057919099,194.59972600649337,0.6005037584823651,88593.0,0,0.0,5.9,5.6,5.2,4.8,3.9
99,1997-04-30,30,04,1997,0,1,0,0,0,0,0,971.170136296483,22.223102479963654,81.61022065738602,1.6521437669144186,166.42255705273467,8.103664617695118,192.80960051194143,4.201012249099772,130788.0,0,0.0,5.6,4.6,5.0,4.7,5.4
100,1997-05-02,02,05,1997,0,0,0,1,0,0,0,970.8057534013956,22.16423422150847,81.39425610939095,1.8035592424759204,160.54735055995295,8.298796711522806,189.74547927831,5.615960003984945,132753.0,0,0.0,4.6,5.2,4.8,3.9,5.4
101,1997-05-03,03,05,1997,0,0,0,0,1,0,0,970.8983340465568,22.16262131828266,81.04586901261675,1.565172145701727,158.29251185027556,7.942022517974418,191.9390276654067,0.1246696814042999,105851.0,0,0.0,5.2,5.0,4.7,5.4,6.5
102,1997-05-04,04,05,1997,0,0,0,0,0,1,0,970.9260759820406,22.08133099570201,81.26522385132643,1.5303334360243075,154.30218926963042,7.938796711522805,187.09064056863247,1.6032180685010742,94079.0,0,0.0,5.0,4.8,3.9,5.4,6.1
103,1997-05-05,05,05,1997,0,0,0,0,0,0,1,971.0573663046214,22.133589060218146,81.50070772229417,1.6171076295726947,151.69573765672718,8.142990259909903,188.24547927831,12.844024520113976,100525.0,0,0.0,4.8,4.7,5.4,6.5,4.4
104,1997-05-06,06,05,1997,1,0,0,0,0,0,0,971.1796243691374,21.96520196344396,81.71683675455223,1.6735592424759207,148.71186668898525,8.330087034103451,191.2519308912132,9.86725032656559,107328.0,0,0.0,4.7,3.9,5.4,6.1,4.4
105,1997-05-07,07,05,1997,0,1,0,0,0,0,0,971.3404104967016,22.12540816646332,81.86844965777804,1.6497032165987684,155.76815009049548,8.176216066361516,193.6551566976648,9.668863229791397,94072.0,0,0.0,3.9,5.4,6.5,4.4,4.5
106,1997-05-08,08,05,1997,0,0,1,0,0,0,0,971.100369848604,22.371949604760108,81.79425610939094,1.6423137454896255,161.00974915158045,8.206861227651839,187.7841889557293,0.9993471007591388,99888.0,0,0.0,5.4,5.4,6.1,4.4,4.9
107,1997-05-10,10,05,1997,0,0,0,0,1,0,0,967.8184074282584,21.712750643855035,81.5816202589903,1.560888390126418,156.81325406027506,8.040053120353885,186.36938051361523,0.1612414329833321,124319.0,0,0.0,5.4,6.5,4.4,4.5,7.3
108,1997-05-11,11,05,1997,0,0,0,0,0,1,0,967.6596438058516,22.238368137168504,81.67804883041886,1.553332975341232,163.7819984160678,7.99791026321103,186.85509479932955,0.4274914329833321,105812.0,0,0.0,6.5,6.1,4.4,4.9,4.2
109,1997-05-12,12,05,1997,0,0,0,0,0,0,1,967.77447885683,22.506322072426464,81.795905973276,1.6901741044121323,158.08825406027503,8.150767406068171,189.033666227901,0.6133842901261892,105868.0,0,0.0,6.1,4.4,4.5,7.3,4.7
110,1997-05-13,13,05,1997,1,0,0,0,0,0,0,968.1300673856376,22.580542756256524,81.720905973276,1.6784075564832766,159.16211538300962,8.181674168400141,186.633142330776,0.9614200044119036,130555.0,0,0.0,4.4,4.4,4.9,4.2,5.3
111,1997-05-14,14,05,1997,0,1,0,0,0,0,0,967.757858091566,22.536225280025647,81.50304883041886,1.6719044039126605,162.88914127321067,8.156124548925314,187.34080908504384,0.2082057186976178,117088.0,0,0.0,4.4,4.5,7.3,4.7,8.7
112,1997-05-15,15,05,1997,0,0,1,0,0,0,0,967.0347102427808,22.56339989911367,81.35304883041886,1.6930504136261335,158.3478296687239,8.171838834639601,186.3729519421867,0.1574914329833321,125800.0,0,0.0,4.5,4.9,4.2,5.3,7.2
113,1997-05-17,17,05,1997,0,0,0,0,1,0,0,966.4231559144458,21.68154915437229,82.4566202589903,1.6944981514115638,150.68240527717276,8.3118388346396,184.4622376564724,44.12499143298333,121353.0,0,0.0,4.9,7.3,4.7,8.7,7.2
114,1997-05-18,18,05,1997,0,0,0,0,0,1,0,966.3099416287314,21.976549154372297,82.30304883041886,1.6927124371258495,163.61097670574418,8.2118388346396,188.2800947993296,2.016955718697618,106053.0,0,0.0,7.3,4.2,5.3,7.2,5.8
115,1997-05-19,19,05,1997,0,0,0,0,0,0,1,965.86762625308,21.97001348825893,82.36316790841734,1.841431836542071,164.52714508103358,8.714119462605803,189.3122713734912,34.19210609761768,143843.0,0,0.0,4.2,4.7,8.7,7.2,5.9
116,1997-05-20,20,05,1997,1,0,0,0,0,0,0,969.5779202535008,21.930101228990704,81.34030003864635,1.6404941525681118,150.98597918062907,8.148802367009694,184.051585445838,11.354361169046385,110942.0,0,0.0,4.7,5.3,7.2,5.8,5.0
117,1997-05-21,21,05,1997,0,1,0,0,0,0,0,970.6712209788412,21.511016387349844,81.53947364329929,1.7142999636738154,149.76359167644557,8.172419032280459,184.30754604197705,8.530566125332083,115746.0,0,0.0,5.3,8.7,7.2,5.9,5.4
118,1997-05-22,22,05,1997,0,0,1,0,0,0,0,970.317329023578,21.349135107601512,81.97167546422965,1.7186979820083357,145.7536456788122,8.197187495293296,188.45484366032807,13.476121294307529,110097.0,0,0.0,8.7,7.2,5.8,5.0,7.1
119,1997-05-24,24,05,1997,0,0,0,0,1,0,0,969.7499096687392,21.331319133820863,81.16199804487482,1.7567624981373675,158.96654890461866,8.285252011422328,187.9935533377476,4.142411616888171,147805.0,0,0.0,7.2,7.2,5.9,5.4,8.2
120,1997-05-25,25,05,1997,0,0,0,0,0,1,0,969.7089419268036,21.417448166078927,80.66522385132643,1.6986979820083352,147.14396825945738,8.190735882390069,185.1387146280701,1.7845083910817192,139995.0,0,0.0,7.2,5.8,5.0,7.1,7.5
121,1997-05-26,26,05,1997,0,0,0,0,0,0,1,969.4299096687392,21.798738488659577,80.7071593351974,1.6654721755567226,154.3988069691348,8.170413301744908,186.564521079683,0.3390245201139774,176725.0,0,0.0,5.8,5.9,5.4,8.2,5.7
122,1997-05-27,27,05,1997,1,0,0,0,0,0,0,969.181776321442,21.95385701499507,80.88533348636986,1.661254326929882,155.203660051098,8.127202178150014,186.45668629794977,0.1475650525415307,162068.0,0,0.0,5.9,5.0,7.1,7.5,4.9
123,1997-05-28,28,05,1997,0,1,0,0,0,0,0,969.0121677332552,22.18744816607893,81.17167546422965,1.6257947562018835,159.45687148526383,8.135574592067488,188.006456563554,0.1520890362430096,150235.0,0,0.0,5.0,5.4,8.2,5.7,5.2
124,1997-05-29,29,05,1997,0,0,1,0,0,0,0,968.9708774106746,22.23389977898216,81.47490127068127,1.6274076594276905,175.7246134207477,8.09847781787394,191.04839204742493,0.9288632297913968,139163.0,0,0.0,5.4,7.1,7.5,4.9,5.7
125,1997-05-30,30,05,1997,0,0,0,1,0,0,0,969.3947483784166,22.067125585433768,81.52328836745546,1.5248270142664,170.06332309816705,8.00073588239007,191.0967791441992,0.6966051652752677,134819.0,0,0.0,7.1,8.2,5.7,5.2,7.3
126,1997-06-01,01,06,1997,0,0,0,0,0,1,0,969.625753496486,22.509821052518443,81.56875766211867,1.5347532773534571,168.9046652608897,7.961580907730877,189.1159804802977,0.2838064142158109,146012.0,0,0.0,8.2,7.5,4.9,5.7,13.2
127,1997-06-02,02,06,1997,0,0,0,0,0,0,1,969.5699990269142,22.29915691758409,82.12022076532881,1.602143321804245,156.44328931380164,8.196841027593225,187.4188135478188,26.96516805506496,161723.0,0,0.0,7.5,5.7,5.2,7.3,12.1
128,1997-06-03,03,06,1997,1,0,0,0,0,0,0,970.5527096874026,22.416118980036,82.4911734161692,1.613972977674465,162.40746826370136,8.076723401088794,188.66917666967151,21.990028048838862,152325.0,0,0.0,5.7,4.9,5.7,13.2,10.4
129,1997-06-04,04,06,1997,0,1,0,0,0,0,0,969.0423998540952,21.920658577885145,82.582534189823,1.5877490108719667,156.8308917771732,8.192789277417075,193.33405057229788,72.45733295589986,110187.0,0,0.0,4.9,5.2,7.3,12.1,8.5
130,1997-06-05,05,06,1997,0,0,1,0,0,0,0,969.9070517867186,21.999767220485783,82.41734536596779,1.6191406001363051,160.42795204493964,8.13149312518763,191.80266879125327,39.36964089851544,142923.0,0,0.0,5.2,5.7,13.2,10.4,7.2
131,1997-06-06,06,06,1997,0,0,0,1,0,0,0,970.064559773939,22.2809173802302,82.06271277810836,1.6370319739382224,160.0733194570802,8.20369759803108,191.2371735835856,15.815487543882853,133545.0,0,0.0,5.7,7.3,12.1,8.5,9.2
132,1997-06-07,07,06,1997,0,0,0,0,1,0,0,970.2687131285716,22.485390223680675,81.95089169184638,1.7750511432672955,163.08290412161696,8.251301431896895,190.1541064909338,12.066605754745472,110552.0,0,0.0,7.3,13.2,10.4,7.2,10.8
133,1997-06-08,08,06,1997,0,0,0,0,0,1,0,969.9984255886354,22.92085348246662,81.41415047778888,2.051408970743334,167.17236099062654,8.49634935521958,193.0518700692085,1.988810227588924,108500.0,0,0.0,13.2,12.1,8.5,9.2,14.5
134,1997-06-09,09,06,1997,0,0,0,0,0,0,1,969.573185972022,22.806476485661506,81.73363929568025,2.031600664034069,164.23945364238372,8.439480345634914,190.2211991426909,11.688330994362088,135947.0,0,0.0,12.1,10.4,7.2,10.8,10.8
135,1997-06-12,12,06,1997,0,0,1,0,0,0,0,970.3079222194764,21.55348607283909,82.29274472699015,1.5909721167729058,144.85805365613462,8.134049035730762,187.91768476569416,31.717244732381253,167251.0,0,0.0,10.4,8.5,9.2,14.5,12.6
136,1997-06-13,13,06,1997,0,0,0,1,0,0,0,970.0630512734268,21.753292115423243,82.1621714257856,1.5740268410980254,149.86419923215317,8.169966434147915,187.05288672720943,19.546466670626067,162605.0,0,0.0,8.5,7.2,10.8,10.8,13.1
137,1997-06-14,14,06,1997,0,0,0,0,1,0,0,970.0409358888112,21.45131067783484,82.39294065655483,1.6137704308416152,146.9699684629224,8.13182540850689,184.8413482656709,60.2548000039594,150865.0,0,0.0,7.2,9.2,14.5,12.6,20.4
138,1997-06-15,15,06,1997,0,0,0,0,0,1,0,970.3893333247088,21.365092729116885,82.46665860527278,1.582360174431359,143.08214795010187,8.008427972609454,184.69711749644017,36.28572949113889,131338.0,0,0.0,9.2,10.8,10.8,13.1,20.4
139,1997-06-16,16,06,1997,0,0,0,0,0,0,1,970.3691410170164,21.525028626552785,82.19742783604201,1.6009499180211024,153.97958384753778,8.086633100814582,189.2900662143889,14.439094875754272,109590.0,0,0.0,10.8,14.5,12.6,20.4,15.8
140,1997-06-17,17,06,1997,1,0,0,0,0,0,0,970.1572820426576,21.96349016501432,81.41858168219586,1.67114222571341,149.35137871933264,8.153620280301762,185.71955339387608,3.92178718344658,93666.0,0,0.0,14.5,10.8,13.1,20.4,14.8
141,1997-06-18,18,06,1997,0,1,0,0,0,0,0,969.8918974272729,21.88624657527073,81.07563296424713,1.6012704308416152,156.99560948856342,8.06355617773766,184.67788672720943,1.757203850113247,171769.0,0,0.0,10.8,12.6,20.4,15.8,15.6
142,1997-06-19,19,06,1997,0,0,1,0,0,0,0,969.6418974272729,22.08143888296304,81.12050475911893,1.4769114564826409,163.6270197449737,7.881184382865864,191.22916877849147,0.2503128244722211,127840.0,0,0.0,12.6,13.1,20.4,14.8,14.4
143,1997-06-20,20,06,1997,0,0,0,1,0,0,0,969.8792449045028,22.666907439521964,81.47291140422314,1.5646236434017284,162.77973998920265,8.011186125041448,190.52903810661903,2.5713749235862795,167147.0,0,0.0,13.1,20.4,15.8,15.6,14.1
144,1997-06-22,22,06,1997,0,0,0,0,0,1,0,969.6563205041958,22.785605549629707,81.90576116937534,1.5977447898159742,163.85458384753778,8.119645921327402,188.65865595797865,12.065376927036324,109206.0,0,0.0,20.4,20.4,14.8,14.4,16.8
145,1997-06-23,23,06,1997,0,0,0,0,0,0,1,969.3460640939396,22.721823498347653,82.01794065655483,1.5842832513544356,156.5629171808711,8.111633100814583,189.15865595797865,29.47499231165171,121939.0,0,0.0,20.4,15.8,15.6,14.1,12.8
146,1997-06-24,24,06,1997,1,0,0,0,0,0,0,969.0947820426576,22.73624657527073,81.91858168219586,1.610565302636487,151.52125051420444,8.03759463927612,187.4663482656709,16.712171798831196,162340.0,0,0.0,15.8,14.8,14.4,16.8,12.8
147,1997-06-25,25,06,1997,0,1,0,0,0,0,0,968.9008717862472,22.88432349834765,81.67819706681124,1.5797960718672563,157.49560948856342,7.997210023891505,188.6810918554145,1.0914987219081185,126883.0,0,0.0,14.8,15.6,14.1,12.8,15.2
148,1997-06-26,26,06,1997,0,0,1,0,0,0,0,968.487769959454,22.84475696959894,81.71766485478568,1.6827360205194375,164.7592017905169,8.247467566082198,188.96241320019897,2.763410866566559,94842.0,0,0.0,15.6,14.4,16.8,12.8,16.7
149,1997-06-27,27,06,1997,0,0,0,1,0,0,0,968.3916038252688,22.8610508993114,81.71127507842785,1.807017170679182,178.7208631323699,8.281652869596575,196.9688029765568,4.802867735576143,140184.0,0,0.0,14.4,14.1,12.8,15.2,15.4
150,1997-06-28,28,06,1997,0,0,0,0,1,0,0,968.9973546239908,22.612808087809803,81.87740926373137,1.5884868192414825,163.89977687038908,8.1918765117691,192.9560234238412,7.463890099793396,152808.0,0,0.0,14.1,16.8,12.8,16.7,19.3
151,1997-06-30,30,06,1997,0,0,0,0,0,0,1,970.9738306863964,22.55811150055932,82.07744965752617,1.6630373341387996,156.77114801604392,8.224416398111304,188.8321818827693,22.673942661662004,110240.0,0,0.0,16.8,12.8,15.2,15.4,20.9
